fsq_id,name,popularity,rating,latitude,longitude,price,station
4b697ca2f964a52030a42be3,A Tavola,0.9590894440178924,8.2,48.844126,2.236578,2.0,Silly - Galliéni
4bb33f78715eef3b100f86bb,Ajisai,0.9545534350244882,8.2,48.834044,2.228939,2.0,Silly - Galliéni
4b4cc470f964a52006be26e3,Piscine de Boulogne-Billancourt,0.9683344120876384,8.2,48.830506,2.24091,0.0,Silly - Galliéni
4adcda23f964a5205f3a21e3,Patinoire de Boulogne-Billancourt,0.9921805598865868,8.1,48.83011,2.241874,0.0,Silly - Galliéni
4c0175b0f7ab0f477e2916b6,Au Bon Coin,0.9571372044453412,8.9,48.838116,2.351815,3.0,Le Brun - Gobelins
52a6c5a9498e6afa46fbf13b,Dealer de Café,0.988907610589786,8.9,48.842237,2.349927,1.0,Le Brun - Gobelins
54469172498ed34e0178dc37,Brewberry Bar,0.9736460759984592,8.8,48.842832,2.348482,0.0,Le Brun - Gobelins
4adcda0ff964a520683521e3,Grande Galerie de l'Evolution (Grande Galerie de l'évolution),0.9964388005649704,8.7,48.842114,2.356302,0.0,Le Brun - Gobelins
4bcb34b03740b7130ef46165,Square René le Gall,0.9826368598554032,8.7,48.832678,2.349465,0.0,Le Brun - Gobelins
4bca09f70687ef3ba719dbcc,Au P'tit Grec,0.9859962841936728,8.7,48.842819,2.349506,1.0,Le Brun - Gobelins
4e7e3931d22d1f219890e88b,Tesoro d'Italia,0.965195106036744,8.7,48.83735,2.354446,2.0,Le Brun - Gobelins
5134df1fe4b0fb51933777ef,Salon de thé de la Grande Mosquée de Paris,0.9951207112965228,8.7,48.841757,2.35557,2.0,Le Brun - Gobelins
4adcda11f964a520f63521e3,Mavrommatis,0.9386263046594324,8.6,48.840545,2.351223,2.0,Le Brun - Gobelins
5daf5ce348f796000802bc27,Libertino by Big Mamma,0.9917455642234412,9.3,48.875546,2.350081,2.0,Gare du Nord - Place de Valenciennes
4adcda0ff964a5207f3521e3,Halle Saint-Pierre,0.9897487769022544,9.2,48.88484,2.344518,0.0,Gare du Nord - Place de Valenciennes
59822a59e96d0c565387343e,Eels,0.9677683936343888,9.1,48.873208,2.350212,3.0,Gare du Nord - Place de Valenciennes
55ab746d498e124b1e4a89b7,Boulangerie Julhès,0.9830299282257156,9.1,48.872342,2.354419,1.0,Gare du Nord - Place de Valenciennes
5c6c0fa6c8b2fb002c4e8544,Mikkeller Bar Paris,0.9905899432147228,9.1,48.878571,2.345377,0.0,Gare du Nord - Place de Valenciennes
589af97f55d6220190f3c214,La Bécane à Gaston,0.9398159915935778,9.1,48.872396,2.361163,3.0,Gare du Nord - Place de Valenciennes
562ce4a0498e3302dec98d20,La Binouze,0.9888892673991714,9.1,48.881787,2.346725,0.0,Gare du Nord - Place de Valenciennes
4adcda09f964a520de3321e3,Arc de Triomphe (Arc de Triomphe de l'Étoile),0.9999921386325936,9.5,48.873775,2.295036,0.0,Grande Armée - Brunel
